abonent_id,reg_start_date,reg_end_date,reg_time_seconds,reg_time_minutes,reg_time_hours
2d0c2d6b-aa58-40c7-997e-753d64c65f48,2023-10-24T07:35:49.734822+00:00,2023-10-24T07:40:40.311797+00:00,290.576975,4.842949583333334,0.08071582639
2dadfe70-56ef-4762-af7b-89fab5cd21bc,2023-10-16T11:09:21.690080+00:00,2023-10-16T11:10:20.813245+00:00,59.123165,0.9853860833333332,0.01642310139
2df49e0a-b092-4670-9690-2b0392107be1,2023-10-12T12:48:42.386137+00:00,2023-10-12T12:50:14.995201+00:00,92.609064,1.5434844,0.02572474
2e66e7fe-be41-4401-b1fd-530af80332f6,2023-10-10T08:48:54.081652+00:00,2023-10-10T08:50:00.634499+00:00,66.552847,1.1092141166666667,0.01848690194
2e9ca6f9-3916-4cdb-a176-ea8e66b9f5b4,2023-10-27T09:35:38.477438+00:00,2023-10-27T09:37:58.204511+00:00,139.727073,2.32878455,0.03881307583
2f1deb71-35b1-4abc-bd3e-0df8fc608cfb,2023-10-26T11:11:53.273920+00:00,2023-10-26T11:16:12.821270+00:00,259.54735,4.325789166666667,0.07209648611
2f20f756-7bd3-448a-a90a-605533668d1e,2023-10-31T09:56:55.056998+00:00,2023-10-31T09:58:29.192760+00:00,94.135762,1.5689293666666666,0.02614882278
2f711496-7d9d-4d85-b635-95820d3f274a,2023-10-17T12:22:18.435911+00:00,2023-10-17T12:27:21.052644+00:00,302.616733,5.043612216666667,0.08406020361
2fba18a6-7caa-43df-a00a-2a0f53cc815b,2023-10-02T11:28:06.604903+00:00,2023-10-02T11:30:23.846878+00:00,137.241975,2.28736625,0.03812277083
3016c125-1c06-414e-b840-3fbed31f5bc5,2023-10-08T20:12:35.342573+00:00,2023-10-08T20:13:28.143407+00:00,52.800834,0.8800139,0.01466689833
3141308f-0e74-447f-bef2-3537018ba447,2023-10-06T12:35:53.314492+00:00,2023-10-06T12:36:26.583911+00:00,33.269419,0.5544903166666667,0.009241505278
315f525e-3cf1-41df-b54b-9f6a9768ac81,2023-10-18T08:27:12.694997+00:00,2023-10-18T08:27:20.458330+00:00,7.763333,0.1293888833333333,0.002156481389
3211e29f-7583-41da-8109-91ad88573682,2023-10-25T11:42:00.827552+00:00,2023-10-25T11:42:39.128675+00:00,38.301123,0.63835205,0.01063920083
3266717a-5de2-494e-80b1-59e6f6a253c8,2023-10-10T08:50:14.717714+00:00,2023-10-10T08:51:04.772596+00:00,50.054882,0.8342480333333333,0.01390413389
32a4fc87-4ff3-4edd-919e-b092bf747320,2023-10-10T13:10:39.380040+00:00,2023-10-10T13:16:00.848009+00:00,321.467969,5.357799483333333,0.08929665806
335bc574-1537-477f-a240-261fcf67355f,2023-10-19T16:54:01.080669+00:00,2023-10-19T16:59:22.992925+00:00,321.912256,5.365204266666667,0.08942007111
33e914cf-694d-4828-88a1-98894aeda2ed,2023-10-04T01:39:26.525034+00:00,2023-10-04T01:40:56.795201+00:00,90.270167,1.504502783333333,0.02507504639
342ce85c-6c28-4136-a9e8-4114a0c954fb,2023-10-18T08:02:01.043779+00:00,2023-10-18T08:03:42.798961+00:00,101.755182,1.6959197,0.02826532833
34f1a0c1-0c72-413a-a2e3-c147edc53cc4,2023-10-18T13:31:51.408621+00:00,2023-10-18T13:32:31.600637+00:00,40.192016,0.6698669333333334,0.01116444889
352383a0-1930-4e9a-993b-db0a637442d3,2023-10-19T19:26:37.325771+00:00,2023-10-19T19:27:52.023726+00:00,74.697955,1.2449659166666665,0.02074943194
355d0ae3-69ed-4e6b-bdde-1d7f7060109a,2023-10-12T11:44:57.152684+00:00,2023-10-12T11:48:56.287921+00:00,239.135237,3.985587283333333,0.06642645472
